num,date_time,temp_C,light_lux
79,07/25/2024 16:09:35,15.61,1818.88
80,07/25/2024 16:29:35,15.61,1822.08
81,07/25/2024 16:49:35,15.61,1814.40
82,07/25/2024 17:09:35,15.66,1811.20
83,07/25/2024 17:29:35,15.61,1817.60
84,07/25/2024 17:49:35,15.66,1822.08
85,07/25/2024 18:09:35,15.57,1818.88
86,07/25/2024 18:29:35,15.61,1814.40
87,07/25/2024 18:49:35,15.66,1824.00
88,07/25/2024 19:09:35,15.61,1817.60
89,07/25/2024 19:29:35,15.61,1815.68
90,07/25/2024 19:49:35,15.66,1820.80
91,07/25/2024 20:09:35,19.17,2175.36
92,07/25/2024 20:29:35,30.50,2344.32
93,07/25/2024 20:49:35,30.41,2349.44
94,07/25/2024 21:09:35,30.16,2347.52
95,07/25/2024 21:29:35,30.03,2352.00
96,07/25/2024 21:49:35,30.07,2361.60
97,07/25/2024 22:09:35,29.64,0.00
98,07/25/2024 22:29:35,29.86,0.00
99,07/25/2024 22:49:35,29.94,0.00
100,07/25/2024 23:09:35,30.07,0.00
101,07/25/2024 23:29:35,29.86,0.00
102,07/25/2024 23:49:35,30.11,0.00
103,07/26/2024 00:09:35,29.90,0.00
104,07/26/2024 00:29:35,29.98,0.00
105,07/26/2024 00:49:35,29.98,0.00
106,07/26/2024 01:09:35,29.90,0.00
107,07/26/2024 01:29:35,29.98,0.00
108,07/26/2024 01:49:35,30.03,0.00
109,07/26/2024 02:09:35,29.90,0.00
110,07/26/2024 02:29:35,29.90,0.00
111,07/26/2024 02:49:35,30.03,0.00
112,07/26/2024 03:09:35,30.03,0.00
113,07/26/2024 03:29:35,29.90,0.00
114,07/26/2024 03:49:35,29.90,0.00
115,07/26/2024 04:09:35,29.98,0.00
116,07/26/2024 04:29:35,30.03,0.00
117,07/26/2024 04:49:35,30.03,0.00
118,07/26/2024 05:09:35,29.94,0.00
119,07/26/2024 05:29:35,29.81,0.00
120,07/26/2024 05:49:35,29.86,0.00
121,07/26/2024 06:09:35,30.33,2383.36
122,07/26/2024 06:29:35,30.24,2374.40
123,07/26/2024 06:49:35,30.16,2372.48
124,07/26/2024 07:09:35,30.07,2377.60
125,07/26/2024 07:29:35,30.16,2374.40
126,07/26/2024 07:49:35,30.03,2372.48
127,07/26/2024 08:09:35,26.81,2263.04
128,07/26/2024 08:29:35,15.70,1800.32
129,07/26/2024 08:49:35,15.44,1843.84
130,07/26/2024 09:09:35,15.53,1852.16
131,07/26/2024 09:29:35,15.61,1856.64
132,07/26/2024 09:49:35,15.61,1858.56
133,07/26/2024 10:09:35,15.61,1859.84
134,07/26/2024 10:29:35,15.66,1864.32
135,07/26/2024 10:49:35,15.61,1856.64
136,07/26/2024 11:09:35,15.57,1843.84
137,07/26/2024 11:29:35,15.66,1848.96
138,07/26/2024 11:49:35,15.66,1836.16
139,07/26/2024 12:09:35,15.48,1790.72
140,07/26/2024 12:29:35,15.53,1803.52
141,07/26/2024 12:49:35,15.61,1814.40
142,07/26/2024 13:09:35,15.57,1804.80
143,07/26/2024 13:29:35,15.57,1808.00
144,07/26/2024 13:49:35,15.61,1804.80
145,07/26/2024 14:09:35,15.57,1808.00
146,07/26/2024 14:29:35,15.61,1808.00
147,07/26/2024 14:49:35,15.57,1801.60
148,07/26/2024 15:09:35,15.57,1806.72
149,07/26/2024 15:29:35,15.57,1803.52
150,07/26/2024 15:49:35,15.66,1801.60
151,07/26/2024 16:09:35,15.57,1806.72
152,07/26/2024 16:29:35,15.57,1803.52
153,07/26/2024 16:49:35,15.57,1804.80
154,07/26/2024 17:09:35,15.57,1811.20
155,07/26/2024 17:29:35,15.53,1809.92
156,07/26/2024 17:49:35,15.66,1801.60
157,07/26/2024 18:09:35,15.57,1801.60
158,07/26/2024 18:29:35,15.57,1801.60
159,07/26/2024 18:49:35,15.53,1804.80
160,07/26/2024 19:09:35,15.53,1803.52
161,07/26/2024 19:29:35,15.53,1798.40
162,07/26/2024 19:49:35,15.53,1808.00
163,07/26/2024 20:09:35,19.09,2148.48
164,07/26/2024 20:29:35,30.33,2319.36
165,07/26/2024 20:49:35,30.37,2320.64
166,07/26/2024 21:09:35,30.07,2327.04
167,07/26/2024 21:29:35,29.98,2333.44
168,07/26/2024 21:49:35,30.03,2339.84
169,07/26/2024 22:09:35,29.64,0.00
170,07/26/2024 22:29:35,29.81,0.00
171,07/26/2024 22:49:35,30.07,0.00
172,07/26/2024 23:09:35,29.86,0.00
173,07/26/2024 23:29:35,29.98,0.00
174,07/26/2024 23:49:35,29.90,0.00
175,07/27/2024 00:09:35,29.90,0.00
176,07/27/2024 00:29:35,29.98,0.00
177,07/27/2024 00:49:35,29.94,0.00
178,07/27/2024 01:09:35,29.90,0.00
179,07/27/2024 01:29:35,30.07,0.00
180,07/27/2024 01:49:35,29.90,0.00
181,07/27/2024 02:09:35,29.90,0.00
182,07/27/2024 02:29:35,29.98,0.00
183,07/27/2024 02:49:35,29.98,0.00
184,07/27/2024 03:09:35,30.03,0.00
185,07/27/2024 03:29:35,29.94,0.00
186,07/27/2024 03:49:35,29.90,0.00
187,07/27/2024 04:09:35,29.94,0.00
188,07/27/2024 04:29:35,30.07,0.00
189,07/27/2024 04:49:35,29.94,0.00
190,07/27/2024 05:09:35,29.90,0.00
191,07/27/2024 05:29:35,29.90,0.00
192,07/27/2024 05:49:35,29.98,0.00
193,07/27/2024 06:09:35,30.46,2368.00
194,07/27/2024 06:29:35,30.20,2357.12
195,07/27/2024 06:49:35,29.98,2355.20
196,07/27/2024 07:09:35,30.03,2355.20
197,07/27/2024 07:29:35,30.03,2357.12
198,07/27/2024 07:49:35,30.03,2355.20
199,07/27/2024 08:09:35,26.77,2253.44
200,07/27/2024 08:29:35,15.74,1778.56
201,07/27/2024 08:49:35,15.48,1824.00
202,07/27/2024 09:09:35,15.66,1841.28
203,07/27/2024 09:29:35,15.70,1853.44
204,07/27/2024 09:49:35,15.61,1850.24
205,07/27/2024 10:09:35,15.57,1841.28
206,07/27/2024 10:29:35,15.53,1831.68
207,07/27/2024 10:49:35,15.61,1804.80
208,07/27/2024 11:09:35,15.61,1811.20
209,07/27/2024 11:29:35,15.61,1809.92
210,07/27/2024 11:49:35,15.53,1798.40
211,07/27/2024 12:09:35,15.57,1795.84
212,07/27/2024 12:29:35,15.57,1801.60
213,07/27/2024 12:49:35,15.57,1801.60
214,07/27/2024 13:09:35,15.53,1793.92
215,07/27/2024 13:29:35,15.61,1800.32
216,07/27/2024 13:49:35,15.53,1792.64
217,07/27/2024 14:09:35,15.57,1800.32
218,07/27/2024 14:29:35,15.53,1792.64
219,07/27/2024 14:49:35,15.57,1795.84
220,07/27/2024 15:09:35,15.57,1792.64
221,07/27/2024 15:29:35,15.53,1795.84
222,07/27/2024 15:49:35,15.57,1800.32
223,07/27/2024 16:09:35,15.61,1797.12
224,07/27/2024 16:29:35,15.53,1789.44
225,07/27/2024 16:49:35,15.57,1795.84
226,07/27/2024 17:09:35,15.61,1800.32
227,07/27/2024 17:29:35,15.61,1797.12
228,07/27/2024 17:49:35,15.57,1792.64
229,07/27/2024 18:09:35,15.57,1804.80
230,07/27/2024 18:29:35,15.57,1792.64
231,07/27/2024 18:49:35,15.57,1790.72
232,07/27/2024 19:09:35,15.53,1793.92
233,07/27/2024 19:29:35,15.66,1806.72
234,07/27/2024 19:49:35,15.57,1787.52
235,07/27/2024 20:09:35,19.13,2146.56
236,07/27/2024 20:29:35,30.37,2319.36
237,07/27/2024 20:49:35,30.24,2319.36
238,07/27/2024 21:09:35,29.98,2325.76
239,07/27/2024 21:29:35,30.03,2333.44
240,07/27/2024 21:49:35,30.03,2337.92
241,07/27/2024 22:09:35,29.60,0.00
242,07/27/2024 22:29:35,29.90,0.00
243,07/27/2024 22:49:35,29.90,0.00
244,07/27/2024 23:09:35,30.07,0.00
245,07/27/2024 23:29:35,29.90,0.00
246,07/27/2024 23:49:35,29.98,0.00
247,07/28/2024 00:09:35,29.98,0.00
248,07/28/2024 00:29:35,29.90,0.00
249,07/28/2024 00:49:35,29.98,0.00
250,07/28/2024 01:09:35,30.07,0.00
251,07/28/2024 01:29:35,29.90,0.00
252,07/28/2024 01:49:35,29.86,0.00
253,07/28/2024 02:09:35,29.98,0.00
254,07/28/2024 02:29:35,30.03,0.00
255,07/28/2024 02:49:35,30.03,0.00
256,07/28/2024 03:09:35,29.94,0.00
257,07/28/2024 03:29:35,29.90,0.00
258,07/28/2024 03:49:35,29.90,0.00
259,07/28/2024 04:09:35,29.98,0.00
260,07/28/2024 04:29:35,30.07,0.00
261,07/28/2024 04:49:35,30.03,0.00
262,07/28/2024 05:09:35,30.07,0.00
263,07/28/2024 05:29:35,30.03,0.00
264,07/28/2024 05:49:35,29.98,0.00
265,07/28/2024 06:09:35,30.33,2363.52
266,07/28/2024 06:29:35,30.16,2355.20
267,07/28/2024 06:49:35,29.98,2352.00
268,07/28/2024 07:09:35,29.98,2352.00
269,07/28/2024 07:29:35,29.98,2352.00
270,07/28/2024 07:49:35,29.98,2350.72
271,07/28/2024 08:09:35,26.64,2240.64
272,07/28/2024 08:29:35,15.70,1775.36
273,07/28/2024 08:49:35,15.57,1828.48
274,07/28/2024 09:09:35,15.61,1831.68
275,07/28/2024 09:29:35,15.57,1836.16
276,07/28/2024 09:49:35,15.61,1842.56
277,07/28/2024 10:09:35,15.61,1848.96
278,07/28/2024 10:29:35,15.57,1822.08
279,07/28/2024 10:49:35,15.61,1800.32
280,07/28/2024 11:09:35,15.61,1800.32
281,07/28/2024 11:29:35,15.57,1804.80
282,07/28/2024 11:49:35,15.66,1800.32
283,07/28/2024 12:09:35,15.57,1800.32
284,07/28/2024 12:29:35,15.61,1800.32
285,07/28/2024 12:49:35,15.53,1789.44
286,07/28/2024 13:09:35,15.66,1800.32
287,07/28/2024 13:29:35,15.53,1793.92
288,07/28/2024 13:49:35,15.57,1803.52
289,07/28/2024 14:09:35,15.53,1797.12
290,07/28/2024 14:29:35,15.57,1792.64
291,07/28/2024 14:49:35,15.57,1792.64
292,07/28/2024 15:09:35,15.57,1790.72
293,07/28/2024 15:29:35,15.66,1790.72
294,07/28/2024 15:49:35,15.53,1789.44
295,07/28/2024 16:09:35,15.61,1790.72
296,07/28/2024 16:29:35,15.57,1790.72
297,07/28/2024 16:49:35,15.57,1786.24
298,07/28/2024 17:09:35,15.66,1795.84
299,07/28/2024 17:29:35,15.53,1797.12
300,07/28/2024 17:49:35,15.48,1786.24
301,07/28/2024 18:09:35,15.61,1797.12
302,07/28/2024 18:29:35,15.61,1793.92
303,07/28/2024 18:49:35,15.57,1798.40
304,07/28/2024 19:09:35,15.57,1795.84
305,07/28/2024 19:29:35,15.53,1789.44
306,07/28/2024 19:49:35,15.57,1786.24
307,07/28/2024 20:09:35,19.22,2152.96
308,07/28/2024 20:29:35,30.59,2318.08
309,07/28/2024 20:49:35,30.41,2320.64
310,07/28/2024 21:09:35,30.07,2320.64
311,07/28/2024 21:29:35,29.98,2330.24
312,07/28/2024 21:49:35,29.98,2335.36
313,07/28/2024 22:09:35,29.68,0.00
314,07/28/2024 22:29:35,29.94,0.00
315,07/28/2024 22:49:35,29.86,0.00
316,07/28/2024 23:09:35,29.90,0.00
317,07/28/2024 23:29:35,30.03,0.00
318,07/28/2024 23:49:35,30.03,0.00
319,07/29/2024 00:09:35,29.98,0.00
320,07/29/2024 00:29:35,29.94,0.00
321,07/29/2024 00:49:35,29.86,0.00
322,07/29/2024 01:09:35,29.94,0.00
323,07/29/2024 01:29:35,29.98,0.00
324,07/29/2024 01:49:35,30.11,0.00
325,07/29/2024 02:09:35,29.98,0.00
326,07/29/2024 02:29:35,29.90,0.00
327,07/29/2024 02:49:35,29.90,0.00
328,07/29/2024 03:09:35,29.94,0.00
329,07/29/2024 03:29:35,29.98,0.00
330,07/29/2024 03:49:35,30.07,0.00
331,07/29/2024 04:09:35,30.03,0.00
332,07/29/2024 04:29:35,29.90,0.00
333,07/29/2024 04:49:35,29.90,0.00
334,07/29/2024 05:09:35,29.90,0.00
335,07/29/2024 05:29:35,30.07,0.00
336,07/29/2024 05:49:35,30.07,0.00
337,07/29/2024 06:09:35,30.37,2360.32
338,07/29/2024 06:29:35,30.07,2349.44
339,07/29/2024 06:49:35,29.98,2349.44
340,07/29/2024 07:09:35,30.03,2349.44
341,07/29/2024 07:29:35,30.07,2349.44
342,07/29/2024 07:49:35,30.16,2349.44
343,07/29/2024 08:09:35,26.51,2234.88
344,07/29/2024 08:29:35,15.66,1772.16
345,07/29/2024 08:49:35,15.57,1825.28
346,07/29/2024 09:09:35,15.61,1845.76
347,07/29/2024 09:29:35,15.61,1842.56
348,07/29/2024 09:49:35,15.61,1839.36
349,07/29/2024 10:09:35,15.61,1839.36
350,07/29/2024 10:29:35,15.66,1822.08
351,07/29/2024 10:49:35,15.57,1808.00
352,07/29/2024 11:09:35,15.57,1797.12
353,07/29/2024 11:29:35,15.57,1793.92
354,07/29/2024 11:49:35,15.57,1804.80
355,07/29/2024 12:09:35,15.57,1800.32
356,07/29/2024 12:29:35,15.61,1797.12
357,07/29/2024 12:49:35,15.53,1789.44
358,07/29/2024 13:09:35,15.57,1792.64
359,07/29/2024 13:29:35,15.61,1795.84
360,07/29/2024 13:49:35,15.66,1801.60
361,07/29/2024 14:09:35,15.53,1752.96
362,07/29/2024 14:29:35,15.61,1759.36
363,07/29/2024 14:49:35,15.61,1756.16
364,07/29/2024 15:09:35,15.66,1759.36
365,07/29/2024 15:29:35,15.61,1758.08
366,07/29/2024 15:49:35,15.61,1756.16
367,07/29/2024 16:09:35,15.61,1758.08
368,07/29/2024 16:29:35,15.57,1754.88
369,07/29/2024 16:49:35,15.57,1752.96
370,07/29/2024 17:09:35,15.61,1761.28
371,07/29/2024 17:29:35,15.57,1756.16
372,07/29/2024 17:49:35,15.57,1756.16
373,07/29/2024 18:09:35,15.57,1756.16
374,07/29/2024 18:29:35,15.61,1758.08
375,07/29/2024 18:49:35,15.66,1762.56
376,07/29/2024 19:09:35,15.61,1758.08
377,07/29/2024 19:29:35,15.66,1751.68
378,07/29/2024 19:49:35,15.57,1751.68
379,07/29/2024 20:09:35,19.17,2121.60
380,07/29/2024 20:29:35,30.50,2288.00
381,07/29/2024 20:49:35,30.37,2286.72
382,07/29/2024 21:09:35,29.98,2283.52
383,07/29/2024 21:29:35,30.07,2291.20
384,07/29/2024 21:49:35,29.90,2291.20
385,07/29/2024 22:09:35,29.68,0.00
386,07/29/2024 22:29:35,29.86,0.00
387,07/29/2024 22:49:35,29.86,0.00
388,07/29/2024 23:09:35,29.94,0.00
389,07/29/2024 23:29:35,30.11,0.00
390,07/29/2024 23:49:35,29.90,0.00
391,07/30/2024 00:09:35,29.86,0.00
392,07/30/2024 00:29:35,29.98,0.00
393,07/30/2024 00:49:35,30.07,0.00
394,07/30/2024 01:09:35,29.98,0.00
395,07/30/2024 01:29:35,29.90,0.00
396,07/30/2024 01:49:35,29.98,0.00
397,07/30/2024 02:09:35,30.03,0.00
398,07/30/2024 02:29:35,30.03,0.00
399,07/30/2024 02:49:35,30.11,0.00
400,07/30/2024 03:09:35,30.03,0.00
401,07/30/2024 03:29:35,30.03,0.00
402,07/30/2024 03:49:35,29.94,0.00
403,07/30/2024 04:09:35,29.94,0.00
404,07/30/2024 04:29:35,29.86,0.00
405,07/30/2024 04:49:35,29.94,0.00
406,07/30/2024 05:09:35,29.86,0.00
407,07/30/2024 05:29:35,29.90,0.00
408,07/30/2024 05:49:35,29.90,0.00
409,07/30/2024 06:09:35,30.28,2312.96
410,07/30/2024 06:29:35,30.11,2305.28
411,07/30/2024 06:49:35,30.03,2304.00
412,07/30/2024 07:09:35,29.98,2306.56
413,07/30/2024 07:29:35,29.98,2305.28
414,07/30/2024 07:49:35,29.98,2304.00
415,07/30/2024 08:09:35,26.81,2203.52
416,07/30/2024 08:29:35,15.87,1758.08
417,07/30/2024 08:49:35,15.61,1793.92
418,07/30/2024 09:09:35,15.61,1800.32
419,07/30/2024 09:29:35,15.61,1784.32
420,07/30/2024 09:49:35,15.66,1767.04
421,07/30/2024 10:09:35,15.66,1772.16
422,07/30/2024 10:29:35,15.61,1765.76
423,07/30/2024 10:49:35,15.57,1762.56
424,07/30/2024 11:09:35,15.70,1768.96
425,07/30/2024 11:29:35,15.57,1759.36
426,07/30/2024 11:49:35,15.57,1761.28
427,07/30/2024 12:09:35,15.61,1759.36
428,07/30/2024 12:29:35,15.66,1761.28
429,07/30/2024 12:49:35,15.61,1758.08
430,07/30/2024 13:09:35,15.61,1758.08
431,07/30/2024 13:29:35,15.66,1759.36
432,07/30/2024 13:49:35,15.61,1756.16
433,07/30/2024 14:09:35,15.61,1758.08
434,07/30/2024 14:29:35,15.61,1759.36
435,07/30/2024 14:49:35,15.57,1758.08
436,07/30/2024 15:09:35,15.57,1759.36
437,07/30/2024 15:29:35,15.61,1762.56
438,07/30/2024 15:49:35,15.61,1763.84
439,07/30/2024 16:09:35,15.61,1761.28
440,07/30/2024 16:29:35,15.61,1758.08
441,07/30/2024 16:49:35,15.61,1756.16
442,07/30/2024 17:09:35,15.61,1756.16
443,07/30/2024 17:29:35,15.61,1754.88
444,07/30/2024 17:49:35,15.61,1754.88
445,07/30/2024 18:09:35,15.61,1754.88
446,07/30/2024 18:29:35,15.61,1754.88
447,07/30/2024 18:49:35,15.61,1751.68
448,07/30/2024 19:09:35,15.57,1758.08
449,07/30/2024 19:29:35,15.57,1756.16
450,07/30/2024 19:49:35,15.57,1756.16
451,07/30/2024 20:09:35,19.00,2106.24
452,07/30/2024 20:29:35,30.46,2280.32
453,07/30/2024 20:49:35,30.28,2281.60
454,07/30/2024 21:09:35,29.94,2281.60
455,07/30/2024 21:29:35,29.94,2284.80
456,07/30/2024 21:49:35,30.07,2291.20
457,07/30/2024 22:09:35,29.60,0.00
458,07/30/2024 22:29:35,29.98,0.00
459,07/30/2024 22:49:35,29.86,0.00
460,07/30/2024 23:09:35,30.11,0.00
461,07/30/2024 23:29:35,29.90,0.00
462,07/30/2024 23:49:35,30.07,0.00
463,07/31/2024 00:09:35,29.90,0.00
464,07/31/2024 00:29:35,29.90,0.00
465,07/31/2024 00:49:35,30.07,0.00
466,07/31/2024 01:09:35,29.98,0.00
467,07/31/2024 01:29:35,29.86,0.00
468,07/31/2024 01:49:35,29.98,0.00
469,07/31/2024 02:09:35,30.03,0.00
470,07/31/2024 02:29:35,30.07,0.00
471,07/31/2024 02:49:35,29.90,0.00
472,07/31/2024 03:09:35,29.90,0.00
473,07/31/2024 03:29:35,29.90,0.00
474,07/31/2024 03:49:35,30.03,0.00
475,07/31/2024 04:09:35,30.11,0.00
476,07/31/2024 04:29:35,29.98,0.00
477,07/31/2024 04:49:35,29.98,0.00
478,07/31/2024 05:09:35,29.86,0.00
479,07/31/2024 05:29:35,29.90,0.00
480,07/31/2024 05:49:35,29.86,0.00
481,07/31/2024 06:09:35,30.37,2311.68
482,07/31/2024 06:29:35,30.16,2304.00
483,07/31/2024 06:49:35,30.16,2302.08
484,07/31/2024 07:09:35,30.16,2300.80
485,07/31/2024 07:29:35,30.16,2306.56
486,07/31/2024 07:49:35,30.07,2302.08
487,07/31/2024 08:09:35,26.51,2187.52
488,07/31/2024 08:29:35,15.78,1752.96
489,07/31/2024 08:49:35,15.57,1789.44
490,07/31/2024 09:09:35,15.70,1806.72
491,07/31/2024 09:29:35,15.66,1790.72
492,07/31/2024 09:49:35,15.66,1767.04
493,07/31/2024 10:09:35,15.61,1762.56
494,07/31/2024 10:29:35,15.66,1767.04
495,07/31/2024 10:49:35,15.57,1761.28
496,07/31/2024 11:09:35,15.61,1758.08
497,07/31/2024 11:29:35,15.66,1761.28
498,07/31/2024 11:49:35,15.66,1768.96
499,07/31/2024 12:09:35,15.48,1783.04
500,07/31/2024 12:29:35,15.53,1793.92
501,07/31/2024 12:49:35,15.61,1795.84
502,07/31/2024 13:09:35,15.57,1793.92
503,07/31/2024 13:29:35,15.61,1795.84
504,07/31/2024 13:49:35,15.57,1792.64
505,07/31/2024 14:09:35,15.57,1797.12
506,07/31/2024 14:29:35,15.57,1800.32
507,07/31/2024 14:49:35,15.61,1792.64
508,07/31/2024 15:09:35,15.57,1800.32
509,07/31/2024 15:29:35,15.61,1792.64
510,07/31/2024 15:49:35,15.57,1789.44
511,07/31/2024 16:09:35,15.57,1798.40
512,07/31/2024 16:29:35,15.57,1792.64
513,07/31/2024 16:49:35,15.57,1789.44
514,07/31/2024 17:09:35,15.57,1790.72
515,07/31/2024 17:29:35,15.61,1789.44
516,07/31/2024 17:49:35,15.53,1789.44
517,07/31/2024 18:09:35,15.53,1789.44
518,07/31/2024 18:29:35,15.57,1787.52
519,07/31/2024 18:49:35,15.53,1786.24
520,07/31/2024 19:09:35,15.57,1783.04
521,07/31/2024 19:29:35,15.57,1789.44
522,07/31/2024 19:49:35,15.57,1789.44
523,07/31/2024 20:09:35,19.13,2156.16
524,07/31/2024 20:29:35,30.50,2332.16
525,07/31/2024 20:49:35,30.33,2328.96
526,07/31/2024 21:09:35,29.98,2332.16
527,07/31/2024 21:29:35,29.98,2336.64
528,07/31/2024 21:49:35,30.03,2339.84
529,07/31/2024 22:09:35,29.64,0.00
530,07/31/2024 22:29:35,29.81,0.00
531,07/31/2024 22:49:35,29.98,0.00
532,07/31/2024 23:09:35,29.94,0.00
533,07/31/2024 23:29:35,29.98,0.00
534,07/31/2024 23:49:35,29.94,0.00
535,08/01/2024 00:09:35,29.94,0.00
536,08/01/2024 00:29:35,30.16,0.00
537,08/01/2024 00:49:35,29.90,0.00
538,08/01/2024 01:09:35,29.94,0.00
539,08/01/2024 01:29:35,30.03,0.00
540,08/01/2024 01:49:35,29.90,0.00
541,08/01/2024 02:09:35,30.03,0.00
542,08/01/2024 02:29:35,29.94,0.00
543,08/01/2024 02:49:35,29.90,0.00
544,08/01/2024 03:09:35,30.16,0.00
545,08/01/2024 03:29:35,29.86,0.00
546,08/01/2024 03:49:35,30.03,0.00
547,08/01/2024 04:09:35,29.90,0.00
548,08/01/2024 04:29:35,29.90,0.00
549,08/01/2024 04:49:35,30.07,0.00
550,08/01/2024 05:09:35,29.86,0.00
551,08/01/2024 05:29:35,29.94,0.00
552,08/01/2024 05:49:35,30.07,0.00
553,08/01/2024 06:09:35,30.28,2364.80
554,08/01/2024 06:29:35,30.07,2355.20
555,08/01/2024 06:49:35,30.16,2353.92
556,08/01/2024 07:09:35,30.03,2353.92
557,08/01/2024 07:29:35,29.98,2357.12
558,08/01/2024 07:49:35,30.20,2353.92
559,08/01/2024 08:09:35,26.55,2238.08
560,08/01/2024 08:29:35,15.70,1783.04
561,08/01/2024 08:49:35,15.48,1828.48
562,08/01/2024 09:09:35,15.66,1838.08
563,08/01/2024 09:29:35,15.66,1843.84
564,08/01/2024 09:49:35,15.61,1836.16
565,08/01/2024 10:09:35,15.61,1831.68
566,08/01/2024 10:29:35,15.66,1832.96
567,08/01/2024 10:49:35,15.61,1811.20
568,08/01/2024 11:09:35,15.61,1797.12
569,08/01/2024 11:29:35,15.57,1795.84
570,08/01/2024 11:49:35,15.61,1792.64
571,08/01/2024 12:09:35,15.53,1790.72
572,08/01/2024 12:29:35,15.57,1792.64
573,08/01/2024 12:49:35,15.61,1793.92
574,08/01/2024 13:09:35,15.53,1789.44
575,08/01/2024 13:29:35,15.53,1789.44
576,08/01/2024 13:49:35,15.57,1789.44
577,08/01/2024 14:09:35,15.57,1790.72
578,08/01/2024 14:29:35,15.57,1790.72
579,08/01/2024 14:49:35,15.57,1789.44
580,08/01/2024 15:09:35,15.57,1789.44
581,08/01/2024 15:29:35,15.53,1792.64
582,08/01/2024 15:49:35,15.57,1792.64
583,08/01/2024 16:09:35,15.53,1789.44
584,08/01/2024 16:29:35,15.57,1787.52
585,08/01/2024 16:49:35,15.53,1790.72
586,08/01/2024 17:09:35,15.53,1787.52
587,08/01/2024 17:29:35,15.53,1790.72
588,08/01/2024 17:49:35,15.57,1787.52
589,08/01/2024 18:09:35,15.53,1789.44
590,08/01/2024 18:29:35,15.61,1789.44
